Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,WCA Round,Census Year,Unit,Value,Flag,Flag Description,Note
"WCAD","Structural data from agricultural censuses","348","Hungary","60851","Number","27010","Hired permanent workers","2010","2010","persons","90680","A","Official figure","Data correspond to 'Regular non-family labour force'."
"WCAD","Structural data from agricultural censuses","348","Hungary","5019","Average persons per holding","27010","Hired permanent workers","2010","2010","persons","0.16","E","Estimated value",""
"WCAD","Structural data from agricultural censuses","352","Iceland","50260","Area","27002","Holdings","2010","2010","ha","2560050","A","Official figure",""
"WCAD","Structural data from agricultural censuses","352","Iceland","5017","Average area","27002","Holdings","2010","2010","ha","988.44","E","Estimated value","Holdings' land is constituted of 61 percent of Permanent meadows and pastures and 37 percent of Unutilized agricultural land and other areas"
"WCAD","Structural data from agricultural censuses","352","Iceland","60850","Number","27002","Holdings","2010","2010","No","2590","A","Official figure",""
"WCAD","Structural data from agricultural censuses","352","Iceland","50260","Area","270030","Holdings with land size 0-<1","2010","2010","ha","17","T","Unofficial figure","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","352","Iceland","60850","Number","270030","Holdings with land size 0-<1","2010","2010","No","57","T","Unofficial figure","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","352","Iceland","50260","Area","270031","Holdings with land size 1-<2","2010","2010","ha","15","T","Unofficial figure","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","352","Iceland","60850","Number","270031","Holdings with land size 1-<2","2010","2010","No","25","T","Unofficial figure","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","352","Iceland","50260","Area","270032","Holdings with land size 2-<3","2010","2010","ha","17","T","Unofficial figure","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","352","Iceland","60850","Number","270032","Holdings with land size 2-<3","2010","2010","No","7","T","Unofficial figure","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","352","Iceland","50260","Area","270034","Holdings with land size 3-<4","2010","2010","ha","17","T","Unofficial figure","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","352","Iceland","60850","Number","270034","Holdings with land size 3-<4","2010","2010","No","7","T","Unofficial figure","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","352","Iceland","50260","Area","270035","Holdings with land size 4-<5","2010","2010","ha","17","T","Unofficial figure","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","352","Iceland","60850","Number","270035","Holdings with land size 4-<5","2010","2010","No","7","T","Unofficial figure","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","352","Iceland","50260","Area","270036","Holdings with land size 5-<10","2010","2010","ha","110","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","352","Iceland","60850","Number","270036","Holdings with land size 5-<10","2010","2010","No","20","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","352","Iceland","50260","Area","270037","Holdings with land size 10-<20","2010","2010","ha","430","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","352","Iceland","60850","Number","270037","Holdings with land size 10-<20","2010","2010","No","30","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","352","Iceland","50260","Area","270038","Holdings with land size 20-<50","2010","2010","ha","4370","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","352","Iceland","60850","Number","270038","Holdings with land size 20-<50","2010","2010","No","130","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","352","Iceland","50260","Area","270039","Holdings with land size 50-<100","2010","2010","ha","16770","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","352","Iceland","60850","Number","270039","Holdings with land size 50-<100","2010","2010","No","230","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","352","Iceland","50260","Area","2700300","Holdings with land size 100-<200","2010","2010","ha","1573920","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","352","Iceland","60850","Number","2700300","Holdings with land size 100-<200","2010","2010","No","2090","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","352","Iceland","50260","Area","270060","Holdings owned by the holder or in owner-like possession","2010","2010","ha","1229430","A","Official figure",""
"WCAD","Structural data from agricultural censuses","352","Iceland","6200","Percentage of total area","270060","Holdings owned by the holder or in owner-like possession","2010","2010","%","77","E","Estimated value","Category of land use for most European countries is UAA (Utilized Agricultural Area)"
"WCAD","Structural data from agricultural censuses","352","Iceland","60850","Number","270060","Holdings owned by the holder or in owner-like possession","2010","2010","No","2340","A","Official figure","Category of land use for most European countries is UAA (Utilized Agricultural Area)"
"WCAD","Structural data from agricultural censuses","352","Iceland","6201","Percent of total number","270060","Holdings owned by the holder or in owner-like possession","2010","2010","%","90.3","E","Estimated value","Category of land use for most European countries is UAA (Utilized Agricultural Area)"
"WCAD","Structural data from agricultural censuses","352","Iceland","50260","Area","270061","Holdings rented from others","2010","2010","ha","161130","A","Official figure",""
"WCAD","Structural data from agricultural censuses","352","Iceland","6200","Percentage of total area","270061","Holdings rented from others","2010","2010","%","10.1","E","Estimated value","Category of land use for most European countries is UAA (Utilized Agricultural Area)"
"WCAD","Structural data from agricultural censuses","352","Iceland","60850","Number","270061","Holdings rented from others","2010","2010","No","800","A","Official figure","Category of land use for most European countries is UAA (Utilized Agricultural Area)"
"WCAD","Structural data from agricultural censuses","352","Iceland","6201","Percent of total number","270061","Holdings rented from others","2010","2010","%","30.9","E","Estimated value","Category of land use for most European countries is UAA (Utilized Agricultural Area)"
"WCAD","Structural data from agricultural censuses","352","Iceland","50260","Area","270062","Holdings operated under other forms of tenure","2010","2010","ha","205110","A","Official figure",""
"WCAD","Structural data from agricultural censuses","352","Iceland","6200","Percentage of total area","270062","Holdings operated under other forms of tenure","2010","2010","%","12.9","E","Estimated value","Category of land use for most European countries is UAA (Utilized Agricultural Area)"
"WCAD","Structural data from agricultural censuses","352","Iceland","60850","Number","270062","Holdings operated under other forms of tenure","2010","2010","No","450","A","Official figure","Category of land use for most European countries is UAA (Utilized Agricultural Area)"
"WCAD","Structural data from agricultural censuses","352","Iceland","6201","Percent of total number","270062","Holdings operated under other forms of tenure","2010","2010","%","17.4","E","Estimated value","Category of land use for most European countries is UAA (Utilized Agricultural Area)"
"WCAD","Structural data from agricultural censuses","352","Iceland","50260","Area","270070","Civil persons","2010","2010","ha","2218230","A","Official figure",""
"WCAD","Structural data from agricultural censuses","352","Iceland","6200","Percentage of total area","270070","Civil persons","2010","2010","%","86.6","E","Estimated value",""
"WCAD","Structural data from agricultural censuses","352","Iceland","60850","Number","270070","Civil persons","2010","2010","No","2240","A","Official figure",""
